component_id,repo,primary_category,categories,component_kind,capability,name,normalized_name,path,extension,lines,exports,imports,dependency_roots,framework,package_manager,confidence,reuse_score,extraction_status,ai_scaffold_recommended,process_relevance,automation_relevance,logic_relevance,description,evidence,file_hash
3942da684d789b90a3836ddc,mbarbine__PH3AR-WEBBY,backend,"backend,observability,security,automation,ai",api-route,observability,+server,server,src/routes/api/getRecommendation/+server.ts,.ts,227,"MOCK_RECOMMENDATIONS,POST","$env/dynamic/private,@sveltejs/kit,@vercel/kv","$env,@sveltejs/kit,@vercel/kv",svelte,bun,100,75,review-for-shared-library,True,none,secondary,none,"Backend component for observability; review for shared API, service, middleware, or server helper extraction.","exports:MOCK_RECOMMENDATIONS, POST | imports:$env/dynamic/private, @sveltejs/kit, @vercel/kv | backend-score:125 | observability-score:55 | security-score:55 | automation-score:45 | ai-score:45 | next-route-handler | model-provider",1c78fef10c73ff5d
8d0fefdf2b5079c5ba392697,mbarbine__PH3AR-WEBBY,backend,backend,api-route,general,__mock_kv,mock-kv,src/routes/api/getRecommendation/__mock_kv.cjs,.cjs,11,,,,svelte,bun,65,65,review-for-shared-library,False,none,none,none,"Backend component for general; review for shared API, service, middleware, or server helper extraction.",backend-score:55,d1d2cdb0fd00feb0
1b305f993fe16f9e3d45e984,mbarbine__PH3AR-WEBBY,backend,"backend,observability,security,automation",api-route,ai,server.test,server,src/routes/api/getRecommendation/server.test.ts,.ts,194,,"./+server,vitest",vitest,svelte,bun,85,80,strong-shared-candidate,True,none,secondary,none,"Backend component for ai; review for shared API, service, middleware, or server helper extraction.","imports:./+server, vitest | backend-score:55 | observability-score:55 | security-score:55 | automation-score:45 | uses-env | model-provider",265552719d18f030
0164093a8be6c5c4b91ca576,mbarbine__PH3AR-WEBBY,backend,backend,api-route,ai,getMediaDetails.test,get-media-details,src/routes/api/getMediaDetails/getMediaDetails.test.ts,.ts,113,,"./+server,vitest",vitest,svelte,bun,75,80,strong-shared-candidate,True,none,none,none,"Backend component for ai; review for shared API, service, middleware, or server helper extraction.","imports:./+server, vitest | backend-score:55 | model-provider",df3c9e6031290dce
9d8b9d0403888c79123c98f8,mbarbine__PH3AR-WEBBY,backend,"backend,observability,security,automation,ai",api-route,observability,+server,server,src/routes/api/getMediaDetails/+server.ts,.ts,139,POST,"$env/dynamic/private,@sveltejs/kit,@vercel/kv","$env,@sveltejs/kit,@vercel/kv",svelte,bun,100,80,strong-shared-candidate,True,none,secondary,none,"Backend component for observability; review for shared API, service, middleware, or server helper extraction.","exports:POST | imports:$env/dynamic/private, @sveltejs/kit, @vercel/kv | backend-score:125 | observability-score:55 | security-score:55 | automation-score:45 | ai-score:45 | next-route-handler | model-provider",469413cc2d698a2f
1df7095240c81ded789e0da0,mbarbine__PH3AR-WEBBY,backend,"backend,observability,security,automation",api-route,observability,kv.test,kv,src/routes/api/getMediaDetails/kv.test.ts,.ts,111,,"./+server,vitest",vitest,svelte,bun,85,80,strong-shared-candidate,True,none,secondary,none,"Backend component for observability; review for shared API, service, middleware, or server helper extraction.","imports:./+server, vitest | backend-score:55 | observability-score:55 | security-score:55 | automation-score:45",18312d61eb7ab405
0338decf83f0d75d29b71a5b,mbarbine__PH3AR-WEBBY,backend,"backend,observability,security,automation",api-route,observability,kvWriteFailure.test,kv-write-failure,src/routes/api/getMediaDetails/kvWriteFailure.test.ts,.ts,65,,"./+server,vitest",vitest,svelte,bun,85,80,strong-shared-candidate,True,none,secondary,none,"Backend component for observability; review for shared API, service, middleware, or server helper extraction.","imports:./+server, vitest | backend-score:55 | observability-score:55 | security-score:55 | automation-score:45",aa12e81806eaadd1
39667c502d7d3db738b639d7,mbarbine__PH3AR-WEBBY,backend,"backend,security",api-route,ai,server.test,server,src/routes/api/getMediaDetails/server.test.ts,.ts,27,,"./+server.js,vitest",vitest,svelte,bun,85,80,strong-shared-candidate,True,none,none,none,"Backend component for ai; review for shared API, service, middleware, or server helper extraction.","imports:./+server.js, vitest | backend-score:55 | security-score:55 | model-provider",e10e8fa039cfc5be
263c8c29057bde2f2c6a781a,mbarbine__PH3AR-WEBBY,backend,"backend,observability",api-route,observability,+server,server,src/routes/api/health/+server.ts,.ts,5,GET,@sveltejs/kit,@sveltejs/kit,svelte,bun,95,75,review-for-shared-library,False,none,none,none,"Backend component for observability; review for shared API, service, middleware, or server helper extraction.",exports:GET | imports:@sveltejs/kit | backend-score:125 | observability-score:55 | next-route-handler,85c595025a082e16
3633254857e8acbd3b797cae,mbarbine__PH3AR-WEBBY,backend,"backend,observability",api-route,observability,health.test,health,src/routes/api/health/health.test.ts,.ts,13,,"./+server.js,vitest",vitest,svelte,bun,85,80,strong-shared-candidate,False,none,none,none,"Backend component for observability; review for shared API, service, middleware, or server helper extraction.","imports:./+server.js, vitest | backend-score:55 | observability-score:55",8cb8386b2b490897
88d5d99a3d469afc6cef6418,mbarbine__PH3AR-WEBBY,backend,"backend,observability,security,automation,ai",api-route,observability,+server,server,src/routes/api/getMediaDetailsBatch/+server.ts,.ts,161,POST,"$env/dynamic/private,@sveltejs/kit,@vercel/kv","$env,@sveltejs/kit,@vercel/kv",svelte,bun,100,80,strong-shared-candidate,True,none,secondary,none,"Backend component for observability; review for shared API, service, middleware, or server helper extraction.","exports:POST | imports:$env/dynamic/private, @sveltejs/kit, @vercel/kv | backend-score:125 | observability-score:55 | security-score:55 | automation-score:45 | ai-score:45 | next-route-handler | model-provider",ccb1fff422468210
1b15b8bd91da612b95819bc6,mbarbine__PH3AR-WEBBY,backend,"backend,automation",api-route,testing,benchmark,benchmark,src/routes/api/getMediaDetailsBatch/benchmark.ts,.ts,11,,"$env/dynamic/private,./+server.js,@vercel/kv","$env,@vercel/kv",svelte,bun,85,65,review-for-shared-library,False,none,secondary,none,"Backend component for testing; review for shared API, service, middleware, or server helper extraction.","imports:$env/dynamic/private, ./+server.js, @vercel/kv | backend-score:55 | automation-score:45",f4ad47c00dd7850d
df5b00055cb126265812bd09,mbarbine__PH3AR-WEBBY,backend,"backend,security,automation,ai",api-route,ai,server.test,server,src/routes/api/getMediaDetailsBatch/server.test.ts,.ts,235,,"./+server,@vercel/kv,vitest","@vercel/kv,vitest",svelte,bun,85,75,review-for-shared-library,True,none,secondary,none,"Backend component for ai; review for shared API, service, middleware, or server helper extraction.","imports:./+server, @vercel/kv, vitest | backend-score:55 | security-score:55 | automation-score:45 | ai-score:45 | model-provider",a643481f8a142d83
faa4884c8580faed381c9037,mbarbine__PH3AR-WEBBY,backend,"backend,ai,observability,security,automation",api-route,ai,+server,server,src/routes/api/jobs/generate/+server.ts,.ts,80,POST,"$env/dynamic/private,@sveltejs/kit,openai","$env,@sveltejs/kit,openai",svelte,bun,100,80,strong-shared-candidate,True,none,secondary,none,"Backend component for ai; review for shared API, service, middleware, or server helper extraction.","exports:POST | imports:$env/dynamic/private, @sveltejs/kit, openai | backend-score:125 | ai-score:120 | observability-score:55 | security-score:55 | automation-score:50 | next-route-handler | model-provider",ebbb2b79084b126e
ff446fa36515baa4af87e75e,mbarbine__PH3AR-WEBBY,backend,"backend,observability,security",api-route,mcp,+server,server,src/routes/api/verify-secret/+server.ts,.ts,32,POST,"./$types,@sveltejs/kit",@sveltejs/kit,svelte,bun,100,80,strong-shared-candidate,True,none,none,none,"Backend component for mcp; review for shared API, service, middleware, or server helper extraction.","exports:POST | imports:./$types, @sveltejs/kit | backend-score:55 | observability-score:55 | security-score:55",0f95e45e3f771208
f7ebd0248fdf23053fec5358,mbarbine__PH3AR-WEBBY,backend,"backend,observability,discovery,process",backend-module,discovery,sitemap.spec,sitemap,src/routes/sitemap.xml/sitemap.spec.ts,.ts,35,,"./+server,vitest",vitest,svelte,bun,75,55,catalog-only,True,secondary,none,none,"Backend component for discovery; review for shared API, service, middleware, or server helper extraction.","imports:./+server, vitest | backend-score:55 | observability-score:55 | discovery-score:55 | process-score:45",ea5a77818586f3cd
02d160beb97e140124dfe800,mbarbine__PH3AR-WEBBY,backend,"backend,discovery",backend-module,discovery,+server,server,src/routes/sitemap.xml/+server.ts,.ts,48,GET,,,svelte,bun,80,55,catalog-only,True,none,none,none,"Backend component for discovery; review for shared API, service, middleware, or server helper extraction.",exports:GET | backend-score:125 | discovery-score:55 | next-route-handler,9ebb7dfaaa083a35
0f74a512096d541b3636bd46,mbarbine__Scripts,backend,"backend,security",backend-module,ai,licDB,lic-db,h4x/dagah-server/licDB.py,.py,175,licDB,"MySQLdb,licRead,licc","MySQLdb,licRead,licc",python,unknown,90,55,catalog-only,False,none,none,none,"Backend component for ai; review for shared API, service, middleware, or server helper extraction.","exports:licDB | imports:MySQLdb, licRead, licc | backend-score:55 | security-score:55",20060a962c3ff658
2dc845e1d6a0319f53a3a6be,mbarbine__Scripts,backend,"backend,observability,security",backend-module,observability,licRead,lic-read,h4x/dagah-server/licRead.py,.py,203,licRead,"licKey,licc,marshal,os,sys,time","licKey,licc,marshal,os,sys,time",python,unknown,90,50,catalog-only,True,none,none,none,"Backend component for observability; review for shared API, service, middleware, or server helper extraction.","exports:licRead | imports:licKey, licc, marshal, os, sys, time | backend-score:55 | observability-score:55 | security-score:55",32669f6c72392d1c
ecfab94e66f189858569072e,mbarbine__Scripts,backend,"backend,security",backend-module,ai,licc,licc,h4x/dagah-server/licc.py,.py,149,"genh,getKey,licc","base64,hashlib,marshal,os,sys,time","base64,hashlib,marshal,os,sys,time",python,unknown,90,55,catalog-only,False,none,none,none,"Backend component for ai; review for shared API, service, middleware, or server helper extraction.","exports:genh, getKey, licc | imports:base64, hashlib, marshal, os, sys, time | backend-score:55 | security-score:55",5d4f1194a674751f
66cd4d41aad0a89a05a7915d,mbarbine__Scripts,backend,"backend,security",auth-module,general,licKey,lic-key,h4x/dagah-server/licKey.py,.py,42,"licDecrypt,licEncrypt","M2Crypto,os","M2Crypto,os",python,unknown,90,40,site-specific-or-low-confidence,False,none,none,none,"Backend component for general; review for shared API, service, middleware, or server helper extraction.","exports:licDecrypt, licEncrypt | imports:M2Crypto, os | backend-score:55 | security-score:55",bcf71e82e27a15c0
e0e9f0d30285efc13536e4d2,mbarbine__Scripts,backend,"backend,security",backend-module,general,compile,compile,h4x/dagah-server/compile.py,.py,21,,py_compile,py_compile,python,unknown,75,40,site-specific-or-low-confidence,False,none,none,none,"Backend component for general; review for shared API, service, middleware, or server helper extraction.",imports:py_compile | backend-score:55 | security-score:55,8720628801cfba59
07e06785611b9e61acd66e5b,mbarbine__Scripts,backend,"backend,observability,security",backend-module,ai,dagah2,dagah2,h4x/dagah-server/dagah2.py,.py,3681,"agentcommand,androidbackdoor,androidbackdooragain,androidnotbackdoor,buildiosagent,check_apache,connectmodem,handshake,iosagentbuild,ismodem,list_agent_commands,list_agent_parameters,list_live_agents,list_results,main,make_files,makebitly,makeclientside,makeqrcode,new_make_files,sendbluetooth,sendcommandhttp,sendnfc,sendsms,sendtweet,startlistener,usage","base64,getopt,lib.config,lib.db,licDB,licRead,oauth2,os,paramiko,pyqrcode,re,subprocess,sys,time,tweepy,twilio.rest,urllib2,urlparse,virgil_sdk.cryptography,whatsapp,xml.etree.ElementTree","base64,getopt,lib.config,lib.db,licDB,licRead,oauth2,os,paramiko,pyqrcode,re,subprocess,sys,time,tweepy,twilio.rest,urllib2,urlparse,virgil_sdk.cryptography,whatsapp,xml.etree.ElementTree",python,unknown,90,35,site-specific-or-low-confidence,True,none,none,none,"Backend component for ai; review for shared API, service, middleware, or server helper extraction.","exports:agentcommand, androidbackdoor, androidbackdooragain, androidnotbackdoor, buildiosagent, check_apache, connectmodem, handshake | imports:base64, getopt, lib.config, lib.db, licDB, licRead, oauth2, os | backend-score:55 | observability-score:55 | security-score:55",d5f9ae8a401813fd
ab5ef8c3c7a21c2358d20ccd,mbarbine__Scripts,backend,backend,auth-module,analytics,keybuilder,keybuilder,h4x/dagah-server/keybuilder.py,.py,34,,"os,string,sys","os,string,sys",python,unknown,65,40,site-specific-or-low-confidence,True,none,none,none,"Backend component for analytics; review for shared API, service, middleware, or server helper extraction.","imports:os, string, sys | backend-score:55",5be0b00712c4a7d1
c9e4f9913e6bb00e96cd5599,mbarbine__Scripts,backend,backend,backend-module,general,m,m,h4x/dagah-server/m.py,.py,2,,MySQLdb,MySQLdb,python,unknown,60,35,site-specific-or-low-confidence,False,none,none,none,"Backend component for general; review for shared API, service, middleware, or server helper extraction.",imports:MySQLdb | backend-score:55,5be7172afdcd46a2
37c1ae4ec2a5dc6dd3060258,mbarbine__Scripts,backend,backend,backend-module,workflow,agtBuild,agt-build,h4x/dagah-server/agtBuild.py,.py,80,"agtBuild,downloadFile","cStringIO,jenkins,json,os,pycurl,sys","cStringIO,jenkins,json,os,pycurl,sys",python,unknown,80,40,site-specific-or-low-confidence,True,none,none,none,"Backend component for workflow; review for shared API, service, middleware, or server helper extraction.","exports:agtBuild, downloadFile | imports:cStringIO, jenkins, json, os, pycurl, sys | backend-score:55",ade74414997e38ec
ff1a7955cafe70b11a453c24,mbarbine__Scripts,backend,backend,backend-module,general,shelllistener,shelllistener,h4x/dagah-server/shelllistener.py,.py,30,,"os,socket,sys","os,socket,sys",python,unknown,65,40,site-specific-or-low-confidence,False,none,none,none,"Backend component for general; review for shared API, service, middleware, or server helper extraction.","imports:os, socket, sys | backend-score:55",405e850e6c9aa66f
e23189c9ca9116c3ada6a998,mbarbine__Scripts,backend,"backend,observability",backend-module,ai,enterprise,enterprise,h4x/dagah-server/pipeline/licenses/licAttribs/enterprise.json,.json,33,,,,unknown,unknown,65,55,catalog-only,True,none,none,none,"Backend component for ai; review for shared API, service, middleware, or server helper extraction.",backend-score:55 | observability-score:55,c647505ee04112df
85a0c98edc729cc8868aefcb,mbarbine__Scripts,backend,"backend,observability",backend-module,ai,free,free,h4x/dagah-server/pipeline/licenses/licAttribs/free.json,.json,33,,,,unknown,unknown,65,55,catalog-only,True,none,none,none,"Backend component for ai; review for shared API, service, middleware, or server helper extraction.",backend-score:55 | observability-score:55,e4999f665d7322b9
95c92772fb8e36274727627a,mbarbine__Scripts,backend,"backend,observability",backend-module,ai,example,example,h4x/dagah-server/pipeline/licenses/licAttribs/example.json,.json,33,,,,unknown,unknown,65,55,catalog-only,True,none,none,none,"Backend component for ai; review for shared API, service, middleware, or server helper extraction.",backend-score:55 | observability-score:55,63c8f8138ba760c4
f0074aab14b501a15b81b2c8,mbarbine__Scripts,backend,"backend,observability",backend-module,ai,standard,standard,h4x/dagah-server/pipeline/licenses/licAttribs/standard.json,.json,33,,,,unknown,unknown,65,55,catalog-only,True,none,none,none,"Backend component for ai; review for shared API, service, middleware, or server helper extraction.",backend-score:55 | observability-score:55,14a300e6325e316f
6588c6dc775b6fa535658b49,mbarbine__Scripts,backend,"backend,observability",backend-module,ai,professional,professional,h4x/dagah-server/pipeline/licenses/licAttribs/professional.json,.json,33,,,,unknown,unknown,65,55,catalog-only,True,none,none,none,"Backend component for ai; review for shared API, service, middleware, or server helper extraction.",backend-score:55 | observability-score:55,c435352d21637445
994731f4c1949bb18699cfcc,mbarbine__Scripts,backend,"backend,observability",backend-module,ai,license_attribs_template,license-attribs-template,h4x/dagah-server/pipeline/licenses/licAttribs/license_attribs_template.json,.json,32,,,,unknown,unknown,65,55,catalog-only,True,none,none,none,"Backend component for ai; review for shared API, service, middleware, or server helper extraction.",backend-score:55 | observability-score:55,86018ef0c30f40b4
9f717aafbf7a1d7f83d9d7f9,mbarbine__Scripts,backend,"backend,observability",backend-module,ai,license_attribs,license-attribs,h4x/dagah-server/pipeline/licenses/licAttribs/license_attribs.json,.json,32,,,,unknown,unknown,65,55,catalog-only,True,none,none,none,"Backend component for ai; review for shared API, service, middleware, or server helper extraction.",backend-score:55 | observability-score:55,0f7c8ddd7d6d3f65
3d2b2d0a5df7addf1a56d442,mbarbine__Scripts,backend,"backend,security",backend-module,ai,licDB,lic-db,h4x/dagah-server/pipeline/licenses/code/licDB.py,.py,175,licDB,"MySQLdb,licRead,licc","MySQLdb,licRead,licc",python,unknown,90,55,catalog-only,False,none,none,none,"Backend component for ai; review for shared API, service, middleware, or server helper extraction.","exports:licDB | imports:MySQLdb, licRead, licc | backend-score:55 | security-score:55",20060a962c3ff658
a70c6ce76933bc60aa4ab41b,mbarbine__Scripts,backend,"backend,observability,security",backend-module,observability,licRead,lic-read,h4x/dagah-server/pipeline/licenses/code/licRead.py,.py,203,licRead,"licKey,licc,marshal,os,sys,time","licKey,licc,marshal,os,sys,time",python,unknown,90,50,catalog-only,True,none,none,none,"Backend component for observability; review for shared API, service, middleware, or server helper extraction.","exports:licRead | imports:licKey, licc, marshal, os, sys, time | backend-score:55 | observability-score:55 | security-score:55",32669f6c72392d1c
2029bf962dd32966d29ccb41,mbarbine__Scripts,backend,"backend,security",backend-module,ai,licc,licc,h4x/dagah-server/pipeline/licenses/code/licc.py,.py,149,"genh,getKey,licc","base64,hashlib,marshal,os,sys,time","base64,hashlib,marshal,os,sys,time",python,unknown,90,55,catalog-only,False,none,none,none,"Backend component for ai; review for shared API, service, middleware, or server helper extraction.","exports:genh, getKey, licc | imports:base64, hashlib, marshal, os, sys, time | backend-score:55 | security-score:55",5d4f1194a674751f
023a775d1783b04af3801cb7,mbarbine__Scripts,backend,"backend,security",auth-module,general,licKey,lic-key,h4x/dagah-server/pipeline/licenses/code/licKey.py,.py,42,"licDecrypt,licEncrypt","M2Crypto,os","M2Crypto,os",python,unknown,90,40,site-specific-or-low-confidence,False,none,none,none,"Backend component for general; review for shared API, service, middleware, or server helper extraction.","exports:licDecrypt, licEncrypt | imports:M2Crypto, os | backend-score:55 | security-score:55",bcf71e82e27a15c0
5a4e912e2a4fb6c5e63e4ba1,mbarbine__Scripts,backend,"backend,security",backend-module,ai,licCreate,lic-create,h4x/dagah-server/pipeline/licenses/code/licCreate.py,.py,152,"licCreate,readManifest","json,licKey,licRead,licc,marshal,os,sys,time","json,licKey,licRead,licc,marshal,os,sys,time",python,unknown,90,55,catalog-only,False,none,none,none,"Backend component for ai; review for shared API, service, middleware, or server helper extraction.","exports:licCreate, readManifest | imports:json, licKey, licRead, licc, marshal, os, sys, time | backend-score:55 | security-score:55",1eadcc920f864578
f03bb50e61f9889bdfd31888,mbarbine__Scripts,backend,"backend,security",backend-module,general,compile,compile,h4x/dagah-server/pipeline/licenses/code/compile.py,.py,10,,py_compile,py_compile,python,unknown,70,40,site-specific-or-low-confidence,False,none,none,none,"Backend component for general; review for shared API, service, middleware, or server helper extraction.",imports:py_compile | backend-score:55 | security-score:55,d263f1b86622c1f2
323b06681a9e21b4f4b65bb1,mbarbine__Scripts,backend,"backend,security",backend-module,general,licGenPem,lic-gen-pem,h4x/dagah-server/pipeline/licenses/code/licGenPem.py,.py,20,licGenKey,"M2Crypto,os,sys","M2Crypto,os,sys",python,unknown,90,40,site-specific-or-low-confidence,False,none,none,none,"Backend component for general; review for shared API, service, middleware, or server helper extraction.","exports:licGenKey | imports:M2Crypto, os, sys | backend-score:55 | security-score:55",2e2221aa51f6e0f9
1b559744072c3e7035136c2e,mbarbine__Scripts,backend,"backend,observability",backend-module,ai,license_attribs_template,license-attribs-template,h4x/dagah-server/pipeline/licenses/templates/license_attribs_template.json,.json,32,,,,unknown,unknown,65,55,catalog-only,True,none,none,none,"Backend component for ai; review for shared API, service, middleware, or server helper extraction.",backend-score:55 | observability-score:55,86018ef0c30f40b4
43c52c63b31e743e607c6579,mbarbine__Scripts,backend,"backend,observability",backend-module,ai,license_attribs,license-attribs,h4x/dagah-server/pipeline/licenses/templates/license_attribs.json,.json,32,,,,unknown,unknown,65,55,catalog-only,True,none,none,none,"Backend component for ai; review for shared API, service, middleware, or server helper extraction.",backend-score:55 | observability-score:55,0f7c8ddd7d6d3f65
cf52b4d2ea694dec13349030,mbarbine__Scripts,backend,"backend,security",backend-module,discovery,shared-parameter-db,shared-parameter-db,h4x/dagah-server/pipeline/cookbooks/shared-parameter-db.json,.json,98,,,,unknown,unknown,65,55,catalog-only,True,none,none,none,"Backend component for discovery; review for shared API, service, middleware, or server helper extraction.",backend-score:55 | security-score:55,3e2937b5688a0765
412e8424c6da81d90f0364c1,mbarbine__Scripts,backend,"backend,security",backend-module,discovery,jenkins-parameter-db,jenkins-parameter-db,h4x/dagah-server/pipeline/cookbooks/jenkins-parameter-db.json,.json,50,,,,unknown,unknown,65,55,catalog-only,True,none,none,none,"Backend component for discovery; review for shared API, service, middleware, or server helper extraction.",backend-score:55 | security-score:55,a8730c8ae8516e48
2b96da32a30926406523622f,mbarbine__Scripts,backend,"backend,observability,security",backend-module,observability,jenkins-ubuntu,jenkins-ubuntu,h4x/dagah-server/pipeline/cookbooks/jenkins-ubuntu.json,.json,1026,,,,unknown,unknown,65,35,site-specific-or-low-confidence,False,none,none,none,"Backend component for observability; review for shared API, service, middleware, or server helper extraction.",backend-score:55 | observability-score:55 | security-score:55,d978c695fc208538
9c01dea6def62d6ccf977154,mbarbine__Scripts,backend,backend,backend-module,general,output,output,h4x/dagah-server/pipeline/cookbooks/output.json,.json,1,,,,unknown,unknown,50,35,site-specific-or-low-confidence,False,none,none,none,"Backend component for general; review for shared API, service, middleware, or server helper extraction.",backend-score:55,f7c1b8ff56b61be8
581ead1d92e6a180d1e6502d,mbarbine__Scripts,backend,backend,backend-module,general,jenkins-sdb,jenkins-sdb,h4x/dagah-server/pipeline/cookbooks/jenkins-sdb.json,.json,17,,,,unknown,unknown,55,40,site-specific-or-low-confidence,False,none,none,none,"Backend component for general; review for shared API, service, middleware, or server helper extraction.",backend-score:55,1599a4ed7a073f28
2033a6248f3c8ec2fe6b6f4d,mbarbine__Scripts,backend,"backend,discovery",backend-module,seo-and-metadata,metadata,metadata,h4x/dagah-server/pipeline/cookbooks/build-essential/metadata.json,.json,43,,,,unknown,unknown,65,55,catalog-only,False,none,none,none,"Backend component for seo-and-metadata; review for shared API, service, middleware, or server helper extraction.",backend-score:55 | discovery-score:55,ebe357d5204457e7
ba5b1d88c0e85e94a628b5a8,mbarbine__Scripts,backend,"backend,observability,security",backend-module,observability,socscan-user,socscan-user,h4x/dagah-server/pipeline/cookbooks/aws_account_setup/socscan-user.json,.json,45,,,,unknown,unknown,65,55,catalog-only,True,none,none,none,"Backend component for observability; review for shared API, service, middleware, or server helper extraction.",backend-score:55 | observability-score:55 | security-score:55,5878749deaf428d7
cfe2b9dad18b3624f94703e0,mbarbine__Scripts,backend,"backend,security",backend-module,general,attach-dhcp-option,attach-dhcp-option,h4x/dagah-server/pipeline/cookbooks/aws_account_setup/vpc_mgmt/attach-dhcp-option.json,.json,54,,,,unknown,unknown,65,40,site-specific-or-low-confidence,False,none,none,none,"Backend component for general; review for shared API, service, middleware, or server helper extraction.",backend-score:55 | security-score:55,e0056aef5029a86a
8a8a589b3bca0d6a75694dac,mbarbine__Scripts,backend,"backend,security",backend-module,observability,vpc-dev-public,vpc-dev-public,h4x/dagah-server/pipeline/cookbooks/aws_account_setup/vpc_mgmt/archaeology/vpc-dev-public.json,.json,714,,,,unknown,unknown,65,40,site-specific-or-low-confidence,True,none,none,none,"Backend component for observability; review for shared API, service, middleware, or server helper extraction.",backend-score:55 | security-score:55,0808314520b1bf32
